Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|NOx|AFOLU,Mt NO2/yr,,18.2325,18.4873,19.1399,16.411,16.6267,16.842,17.0403,17.2377,17.6241,18.0103,18.6472,19.2841,,20.2923,,20.797,,20.7633,,20.6171
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|NOx|Energy,Mt NO2/yr,,90.5025,99.8447,102.4866,89.0049,73.621,66.1726,59.4985,52.0076,43.9639,36.2336,34.9733,34.5216,,33.8309,,30.2217,,29.1794,,27.5142
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|OC|AFOLU,Mt OC/yr,,17.5759,19.5659,20.2981,16.5036,16.5704,16.6419,16.5602,16.5419,16.4325,16.3781,16.8625,16.3035,,16.1981,,16.0243,,15.8214,,15.355
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|OC|Energy,Mt OC/yr,,9.6819,10.1948,10.2715,9.3646,8.2466,7.283,6.0596,4.8399,3.6551,2.5798,2.0494,1.6555,,1.0746,,0.6776,,0.513,,0.4223
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|Sulfur|AFOLU,Mt SO2/yr,,2.1719,2.4757,2.5866,1.9793,1.9855,1.9926,1.9828,1.9798,1.9666,1.9612,2.0147,1.9539,,1.943,,1.9253,,1.9067,,1.8596
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|Sulfur|Energy,Mt SO2/yr,,78.8908,83.9654,84.8646,56.1257,36.7575,34.153,28.8856,25.1061,20.7432,16.1355,15.4843,14.7183,,13.8898,,12.4223,,11.6628,,10.8164
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|CH4|Other,Mt CH4/yr,,58.3531,63.2228,69.5927,59.9997,40.8371,31.1766,26.7339,24.6808,22.1647,19.2074,19.3202,19.3478,,19.1487,,18.594,,17.7389,,16.6594
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|BC|Other,Mt BC/yr,,0.5106,0.4561,0.4079,0.3597,0.3186,0.2775,0.2432,0.2089,0.1816,0.1542,0.1336,0.113,,0.082,,0.0588,,0.0416,,0.0295
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|NOx|Other,Mt NO2/yr,,0.1762,0.1596,0.1444,0.1292,0.116,0.1028,0.0918,0.0808,0.0718,0.0629,0.0561,0.0494,,0.0389,,0.0305,,0.0239,,0.0187
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|OC|Other,Mt OC/yr,,3.1844,2.8455,2.5453,2.2451,1.9877,1.7303,1.5153,1.3003,1.1298,0.9593,0.8311,0.703,,0.5088,,0.3644,,0.2583,,0.1815
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|Sulfur|Other,Mt SO2/yr,,0.6621,0.6621,0.6901,0.7182,0.7462,0.7742,0.7053,0.6365,0.5676,0.4987,0.4857,0.4727,,0.4467,,0.4207,,0.3947,,0.3687
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|BC,Mt BC/yr,,8.0763,8.8557,9.3727,8.5651,8.0065,7.3745,6.5136,5.5916,4.6431,3.7491,3.5165,3.2731,,2.9059,,2.7005,,2.4918,,2.3408
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|CH4,Mt CH4/yr,,332.0804,376.9018,422.9179,344.5041,286.0324,244.5968,216.3071,199.1832,167.9989,158.0649,149.7118,147.2675,,136.2162,,124.3391,,111.4247,,98.2203
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|CH4|AFOLU,Mt CH4/yr,,157.5562,181.4763,203.1057,178.1565,164.2894,157.7485,138.8277,134.5693,121.4133,118.9663,113.3408,113.5101,,107.482,,99.3857,,90.0407,,79.5821
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|CO,Mt CO/yr,,767.1572,874.2725,915.8797,786.1821,739.6354,686.3203,624.4063,556.2741,489.5013,426.7073,412.1185,390.5494,,362.0203,,350.0399,,330.8107,,318.8687
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|NOx,Mt NO2/yr,,108.9113,118.4917,121.771,114.4924,105.087,96.4992,86.8928,76.8872,67.2776,58.1897,56.6845,55.7049,,52.3797,,49.7039,,45.5904,,42.5468
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|OC,Mt OC/yr,,30.4422,32.6062,33.1184,28.3504,27.0928,25.6712,23.9703,22.2475,20.6053,19.1549,18.7753,17.6027,,16.4676,,16.181,,15.1906,,14.7347
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|Sulfur,Mt SO2/yr,,81.7831,87.1543,88.1873,70.3645,54.4653,43.1851,34.8996,29.5455,24.5343,19.5408,18.7455,17.659,,15.915,,14.4409,,12.8925,,11.8322
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|BC|AFOLU,Mt BC/yr,,2.1556,2.4115,2.5106,2.0304,2.0184,2.0011,1.9726,1.946,1.9137,1.8914,1.8952,1.8421,,1.7964,,1.7883,,1.7273,,1.6873
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|BC|Energy,Mt BC/yr,,5.4065,5.9845,6.4497,6.1696,5.6631,5.0886,4.2917,3.4318,2.5443,1.7011,1.4854,1.3158,,1.0255,,0.8515,,0.7212,,0.6224
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|CH4|Energy,Mt CH4/yr,,116.1711,132.2027,150.2196,106.2549,72.4836,44.6501,36.3096,29.938,24.4209,19.8912,17.0508,14.4096,,9.5854,,6.3594,,3.6451,,1.9788
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|CO|AFOLU,Mt CO/yr,,352.277,413.6349,440.0999,331.7976,330.8616,328.6075,324.9707,321.4756,317.2674,314.4187,316.9531,308.4623,,301.9797,,301.7184,,291.0726,,284.2919
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|CO|Energy,Mt CO/yr,,414.7235,460.4871,475.6083,454.1921,408.5597,357.4771,299.2062,234.5754,172.0163,112.0766,94.96,81.8881,,59.8535,,48.1455,,39.5724,,34.4206
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|NOx|AFOLU,Mt NO2/yr,,18.2325,18.4873,19.1399,16.411,16.6267,16.842,17.0403,17.2377,17.6241,18.0103,18.6472,19.2841,,20.2923,,20.797,,20.7633,,20.6171
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|NOx|Energy,Mt NO2/yr,,90.5025,99.8447,102.4866,97.9521,88.3442,79.5542,69.7606,59.5686,49.5816,40.1164,37.981,36.3714,,32.0485,,28.8763,,24.8031,,21.911
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|OC|AFOLU,Mt OC/yr,,17.5759,19.5659,20.3016,16.4858,16.411,16.3173,16.1241,15.9406,15.717,15.5676,15.8607,15.2358,,14.929,,15.1362,,14.478,,14.238
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|OC|Energy,Mt OC/yr,,9.6819,10.1948,10.2715,9.6195,8.6941,7.6236,6.3309,5.0066,3.7585,2.6281,2.0835,1.6639,,1.0297,,0.6803,,0.4543,,0.3151
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|Sulfur|AFOLU,Mt SO2/yr,,2.1719,2.4757,2.5875,1.9763,1.9692,1.961,1.9419,1.9232,1.9002,1.8854,1.9188,1.8516,,1.8217,,1.8487,,1.7828,,1.7566
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|Sulfur|Energy,Mt SO2/yr,,78.8908,83.9654,84.8646,67.6311,51.7159,40.4209,32.2271,26.9644,22.048,17.1411,16.3275,15.3234,,13.6384,,12.1656,,10.7107,,9.7039
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|CH4|Other,Mt CH4/yr,,58.3531,63.2228,69.5927,60.0927,49.2594,42.1982,41.1698,34.6759,22.1647,19.2074,19.3202,19.3478,,19.1487,,18.594,,17.7389,,16.6594
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|BC|Other,Mt BC/yr,,0.5106,0.4561,0.4079,0.3597,0.3186,0.2775,0.2432,0.2089,0.1816,0.1542,0.1336,0.113,,0.082,,0.0588,,0.0416,,0.0295
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|NOx|Other,Mt NO2/yr,,0.1762,0.1596,0.1444,0.1292,0.116,0.1028,0.0918,0.0808,0.0718,0.0629,0.0561,0.0494,,0.0389,,0.0305,,0.0239,,0.0187
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|OC|Other,Mt OC/yr,,3.1844,2.8455,2.5453,2.2451,1.9877,1.7303,1.5153,1.3003,1.1298,0.9593,0.8311,0.703,,0.5088,,0.3644,,0.2583,,0.1815
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Emissions|Sulfur|Other,Mt SO2/yr,,0.6621,0.6621,0.6901,0.7182,0.7462,0.7742,0.7053,0.6365,0.5676,0.4987,0.4857,0.4727,,0.4467,,0.4207,,0.3947,,0.3687
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|BC,Mt BC/yr,,8.0763,8.8611,9.2794,8.5004,7.8708,7.2265,6.3169,5.4118,4.474,3.5936,3.3851,3.1423,,2.7873,,2.6367,,2.5191,,2.4214
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|CH4,Mt CH4/yr,,332.0804,379.6271,425.2933,341.305,281.8852,253.9452,228.8245,222.5361,200.9474,193.878,181.8571,178.3732,,168.6773,,159.7379,,147.3525,,131.6675
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|CH4|AFOLU,Mt CH4/yr,,157.5562,184.2016,205.4811,179.6082,174.4074,181.28,170.9335,173.201,159.4331,159.3907,150.2141,149.2033,,143.3508,,136.3694,,126.025,,112.519
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|CO,Mt CO/yr,,767.1572,877.4534,891.4935,778.4618,725.5857,669.5751,608.9352,543.502,480.8556,421.498,410.9219,390.7548,,364.2315,,351.9198,,341.2395,,331.9326
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|NOx,Mt NO2/yr,,108.9113,118.4917,121.771,112.6163,100.3793,90.4909,81.3447,72.5535,63.3969,54.9787,53.8538,52.8244,,49.8072,,48.3729,,46.7018,,45.3501
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|OC,Mt OC/yr,,30.4422,32.6477,32.3427,27.9477,26.5499,25.0844,23.362,21.6811,20.1495,18.7586,18.5656,17.4119,,16.3228,,15.7065,,15.1945,,14.7246
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|Sulfur,Mt SO2/yr,,81.7831,87.1649,88.0686,67.7425,51.1402,40.2979,33.0739,28.3848,23.4162,18.5238,17.713,16.6245,,15.1808,,14.068,,13.179,,12.5114
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|BC|AFOLU,Mt BC/yr,,2.1556,2.4169,2.4173,1.9722,1.955,1.9395,1.9052,1.8735,1.8536,1.8347,1.8606,1.8134,,1.7778,,1.755,,1.7241,,1.6849
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|BC|Energy,Mt BC/yr,,5.4065,5.9845,6.4497,6.163,5.5908,5.0022,4.1624,3.3246,2.4352,1.6023,1.3887,1.2138,,0.9255,,0.821,,0.7517,,0.7055
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|CH4|Energy,Mt CH4/yr,,116.1711,132.2027,150.2196,101.6971,59.1097,38.6023,31.1571,24.6543,19.3496,15.2798,12.3228,9.8221,,6.1777,,4.7745,,3.5886,,2.4891
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|CO|AFOLU,Mt CO/yr,,352.277,416.8158,415.7137,325.7723,324.689,323.7521,320.1986,316.4158,314.6243,312.5796,317.9919,310.0831,,304.8382,,301.0521,,295.6932,,288.5996
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|CO|Energy,Mt CO/yr,,414.7235,460.4871,475.6083,452.497,400.6826,345.5873,288.5072,226.863,166.0137,108.7064,92.7245,80.4728,,59.2063,,50.6917,,45.3805,,43.1768
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|NOx|AFOLU,Mt NO2/yr,,18.2325,18.4873,19.1399,16.411,16.6267,16.842,17.0403,17.2377,17.6241,18.0103,18.6472,19.2841,,20.2923,,20.797,,20.7633,,20.6171
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|NOx|Energy,Mt NO2/yr,,90.5025,99.8447,102.4866,96.076,83.6365,73.546,64.2125,55.2349,45.7009,36.9054,35.1504,33.4908,,29.4759,,27.5453,,25.9145,,24.7142
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|OC|AFOLU,Mt OC/yr,,17.5759,19.6074,19.5259,16.1025,15.9966,15.9018,15.6742,15.4577,15.3298,15.208,15.6804,15.07,,14.831,,14.69,,14.4847,,14.1657
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|OC|Energy,Mt OC/yr,,9.6819,10.1948,10.2715,9.6001,8.5656,7.4522,6.1725,4.9232,3.6899,2.5913,2.0541,1.6389,,0.983,,0.6521,,0.4515,,0.3773
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|Sulfur|AFOLU,Mt SO2/yr,,2.1719,2.4863,2.4688,1.9404,1.9276,1.9173,1.8936,1.8715,1.86,1.8487,1.9016,1.837,,1.8128,,1.7991,,1.7805,,1.7506
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|Sulfur|Energy,Mt SO2/yr,,78.8908,83.9654,84.8646,65.045,48.4324,37.5774,30.4497,25.8554,20.9701,16.1608,15.3122,14.3034,,12.913,,11.8423,,10.9995,,10.3891
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|CH4|Other,Mt CH4/yr,,58.3531,63.2228,69.5927,59.9997,48.3681,34.063,26.7339,24.6808,22.1647,19.2074,19.3202,19.3478,,19.1487,,18.594,,17.7389,,16.6594
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|BC|Other,Mt BC/yr,,0.5106,0.4561,0.4079,0.3597,0.3186,0.2775,0.2432,0.2089,0.1816,0.1542,0.1336,0.113,,0.082,,0.0588,,0.0416,,0.0295
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|NOx|Other,Mt NO2/yr,,0.1762,0.1596,0.1444,0.1292,0.116,0.1028,0.0918,0.0808,0.0718,0.0629,0.0561,0.0494,,0.0389,,0.0305,,0.0239,,0.0187
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|OC|Other,Mt OC/yr,,3.1844,2.8455,2.5453,2.2451,1.9877,1.7303,1.5153,1.3003,1.1298,0.9593,0.8311,0.703,,0.5088,,0.3644,,0.2583,,0.1815
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Emissions|Sulfur|Other,Mt SO2/yr,,0.6621,0.6621,0.6901,0.7182,0.7462,0.7742,0.7053,0.6365,0.5676,0.4987,0.4857,0.4727,,0.4467,,0.4207,,0.3947,,0.3687
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|BC,Mt BC/yr,,8.0763,8.8611,9.2788,8.281,7.4948,7.0654,6.3333,5.5138,4.6778,3.7879,3.5726,3.3295,,2.9718,,2.7358,,2.5181,,2.4165
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|CH4,Mt CH4/yr,,332.0804,379.6271,425.1476,342.2231,288.3663,247.6157,217.3135,207.0754,188.7898,173.4996,155.2871,149.47,,136.6116,,121.5883,,105.6648,,91.7817
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|CH4|AFOLU,Mt CH4/yr,,157.5562,184.2016,205.3354,182.5441,172.446,158.9617,137.4689,130.942,117.3925,114.7058,109.5589,108.1937,,99.8228,,89.3647,,79.0184,,69.6908
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|CO,Mt CO/yr,,767.1572,877.4534,891.2571,775.1622,714.4809,666.5398,607.7855,541.5916,478.9501,417.9019,406.2725,385.3164,,359.4892,,343.6349,,324.2211,,315.1752
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|NOx,Mt NO2/yr,,108.9113,118.4917,121.771,112.4089,99.0094,92.0199,83.841,76.5641,67.9921,59.7545,59.0629,58.4566,,55.9557,,52.5864,,47.6673,,45.7106
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|OC,Mt OC/yr,,30.4422,32.6477,32.3377,28.1821,26.5903,25.2054,23.5191,21.6752,20.1767,18.7297,18.3795,17.2225,,16.2161,,15.7296,,14.8317,,14.4582
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|Sulfur,Mt SO2/yr,,81.7831,87.1649,88.0679,65.8207,48.803,43.2637,35.2471,30.3273,25.2447,20.0353,19.3391,18.2803,,16.8309,,15.1695,,13.4981,,12.5221
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|BC|AFOLU,Mt BC/yr,,2.1556,2.4169,2.4167,2.0235,1.9905,1.9564,1.9246,1.8699,1.8536,1.8294,1.8424,1.7832,,1.7443,,1.7322,,1.6856,,1.657
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|BC|Energy,Mt BC/yr,,5.4065,5.9845,6.4497,5.8924,5.1794,4.8242,4.1595,3.4302,2.639,1.8019,1.5944,1.4312,,1.1435,,0.943,,0.7892,,0.7285
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|CH4|Energy,Mt CH4/yr,,116.1711,132.2027,150.2196,99.6162,67.1543,46.4245,38.5684,33.1071,28.5422,25.2707,23.5992,21.9284,,17.64,,13.6296,,8.9075,,5.4315
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|CO|AFOLU,Mt CO/yr,,352.277,416.8158,415.4773,331.1995,326.5758,321.2512,316.4612,308.9085,306.7494,303.9747,307.5511,298.1549,,292.5864,,290.0398,,280.7702,,274.9441
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|CO|Energy,Mt CO/yr,,414.7235,460.4871,475.6083,443.7702,387.691,345.053,291.0949,232.4599,171.9832,113.7152,98.516,86.9626,,66.7158,,53.4191,,43.2851,,40.0749
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|NOx|AFOLU,Mt NO2/yr,,18.2325,18.4873,19.1399,16.411,16.6267,16.842,17.0403,17.2377,17.6241,18.0103,18.6472,19.2841,,20.2923,,20.797,,20.7633,,20.6171
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|NOx|Energy,Mt NO2/yr,,90.5025,99.8447,102.4866,95.8686,82.2666,75.075,66.7088,59.2455,50.2961,41.6812,40.3595,39.1231,,35.6244,,31.7588,,26.88,,25.0748
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|OC|AFOLU,Mt OC/yr,,17.5759,19.6074,19.5209,16.4513,16.2148,15.9826,15.7579,15.3762,15.2642,15.1051,15.4139,14.7932,,14.6072,,14.6712,,14.1189,,13.9056
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|OC|Energy,Mt OC/yr,,9.6819,10.1948,10.2715,9.4857,8.3878,7.4924,6.2459,4.9987,3.7827,2.6653,2.1344,1.7263,,1.1001,,0.694,,0.4545,,0.371
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|Sulfur|AFOLU,Mt SO2/yr,,2.1719,2.4863,2.4681,1.9718,1.9444,1.9218,1.8987,1.8612,1.8506,1.8408,1.8797,1.8103,,1.792,,1.7985,,1.7424,,1.7207
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|Sulfur|Energy,Mt SO2/yr,,78.8908,83.9654,84.8646,63.0918,46.0784,40.5386,32.6178,27.8082,22.808,17.6801,16.9602,15.986,,14.584,,12.9444,,11.3567,,10.4297
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|CH4|Other,Mt CH4/yr,,58.3531,63.2228,69.5927,60.0628,48.7659,42.2295,41.2762,43.0263,42.855,33.5231,22.129,19.3478,,19.1487,,18.594,,17.7389,,16.6594
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|BC|Other,Mt BC/yr,,0.5106,0.4561,0.4079,0.3597,0.3186,0.2775,0.2432,0.2089,0.1816,0.1542,0.1336,0.113,,0.082,,0.0588,,0.0416,,0.0295
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|NOx|Other,Mt NO2/yr,,0.1762,0.1596,0.1444,0.1292,0.116,0.1028,0.0918,0.0808,0.0718,0.0629,0.0561,0.0494,,0.0389,,0.0305,,0.0239,,0.0187
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|OC|Other,Mt OC/yr,,3.1844,2.8455,2.5453,2.2451,1.9877,1.7303,1.5153,1.3003,1.1298,0.9593,0.8311,0.703,,0.5088,,0.3644,,0.2583,,0.1815
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Emissions|Sulfur|Other,Mt SO2/yr,,0.6621,0.6621,0.6901,0.7182,0.7462,0.7742,0.7053,0.6365,0.5676,0.4987,0.4857,0.4727,,0.4467,,0.4207,,0.3947,,0.3687
WITCH-GLOBIOM 3.1,SSP1-19,World,Emissions|BC,Mt BC/yr,,8.074,7.397593588,,6.568747474,,4.061972713,,3.10252654,,1.970028449,,1.716102438,,1.515789791,,1.351606578,,1.188050434,,1.0651917
WITCH-GLOBIOM 3.1,SSP1-19,World,Emissions|CH4,Mt CH4/yr,,347.2366183,373.231036,,381.3262115,,188.9848699,,160.1626171,,138.9107567,,128.9730174,,121.1485089,,112.7880151,,105.8949577,,98.79263644
WITCH-GLOBIOM 3.1,SSP1-19,World,Emissions|CH4|AFOLU,Mt CH4/yr,,166.378192,168.2198646,,167.7446984,,106.5895411,,98.94737905,,93.37901868,,89.04068956,,85.37439569,,81.69903696,,77.85693926,,73.54731524
WITCH-GLOBIOM 3.1,SSP1-19,World,Emissions|CO,Mt CO/yr,,982.406,916.0641307,,776.0947352,,515.5564024,,385.299825,,261.0309767,,228.5713463,,213.9741795,,202.6751282,,190.6017726,,180.3913069
WITCH-GLOBIOM 3.1,SSP1-19,World,Emissions|NOx,Mt NO2/yr,,126.731,127.571955,,115.0897539,,62.14339052,,54.54005241,,48.27734908,,44.66033819,,45.25441458,,47.79391245,,47.99013193,,46.23700597
WITCH-GLOBIOM 3.1,SSP1-19,World,Emissions|OC,Mt OC/yr,,34.999,32.11682687,,27.17959534,,20.21285435,,15.53724665,,10.47705348,,9.788510048,,9.140424855,,8.475422459,,7.742361854,,6.72671882
WITCH-GLOBIOM 3.1,SSP1-19,World,Emissions|Sulfur,Mt SO2/yr,,109.064,94.78406978,,72.65561651,,30.86274216,,21.81539194,,17.66731298,,13.24351454,,11.78445503,,10.60014948,,9.685418443,,9.388098818
WITCH-GLOBIOM 3.1,SSP1-19,World,Emissions|CH4|Energy,Mt CH4/yr,,122.5053616,143.3879817,,163.358939,,39.87608376,,35.42098196,,31.18557683,,28.01436572,,24.73540788,,20.86344079,,18.8522503,,17.26184558
WITCH-GLOBIOM 3.1,SSP4-19,World,Emissions|BC,Mt BC/yr,,8.074,7.396581142,,7.579959734,,5.361193202,,4.732271271,,3.879031202,,3.183613833,,2.694485673,,2.270971593,,1.943419777,,1.765752144
WITCH-GLOBIOM 3.1,SSP4-19,World,Emissions|CH4,Mt CH4/yr,,347.2366183,373.231036,,386.1228465,,194.6756222,,165.1671224,,143.4631866,,130.6265275,,121.4671476,,114.1427542,,108.1419428,,101.8243199
WITCH-GLOBIOM 3.1,SSP4-19,World,Emissions|CH4|AFOLU,Mt CH4/yr,,166.378192,168.2198646,,172.4411787,,106.5813251,,98.93980948,,93.3831329,,89.05369566,,85.37546552,,81.70125741,,77.86505067,,73.53795131
WITCH-GLOBIOM 3.1,SSP4-19,World,Emissions|CO,Mt CO/yr,,982.406,914.9506405,,892.2153392,,694.627795,,608.8338473,,501.7211779,,412.7716798,,364.3794376,,326.5506613,,297.9745856,,279.1251545
WITCH-GLOBIOM 3.1,SSP4-19,World,Emissions|NOx,Mt NO2/yr,,126.731,127.5925091,,133.0406753,,80.40199862,,77.67692913,,70.41084894,,60.84807682,,59.56197247,,61.23819011,,60.60904602,,61.44152928
WITCH-GLOBIOM 3.1,SSP4-19,World,Emissions|OC,Mt OC/yr,,34.999,32.12275456,,30.54979746,,25.77904831,,23.35527857,,20.71883238,,18.46846361,,16.48102453,,14.72210185,,13.17280274,,11.89463194
WITCH-GLOBIOM 3.1,SSP4-19,World,Emissions|Sulfur,Mt SO2/yr,,109.064,93.82174942,,84.87255799,,37.14245657,,31.66337264,,27.28001387,,19.19486999,,16.54290619,,14.12133058,,12.31797142,,11.92971426
WITCH-GLOBIOM 3.1,SSP4-19,World,Emissions|CH4|Energy,Mt CH4/yr,,122.5053616,143.3879817,,163.2103674,,44.37675087,,38.91901968,,33.85969301,,29.16668958,,25.07490544,,22.27367593,,20.84959736,,19.62537961
WITCH-GLOBIOM 4.2,ADVANCE_2020_1.5C-2100,World,Emissions|BC,Mt BC/yr,,7.841477982,7.269709147,6.450331667,5.816950328,4.402318026,3.341183627,2.657050546,2.079639476,1.526234105,0.977154284,0.890101993,0.797693295,0.704904948,0.616973396,0.545078098,0.485898908,0.430798726,0.382691796,0.340086838,0.298244853
WITCH-GLOBIOM 4.2,ADVANCE_2020_1.5C-2100,World,Emissions|CH4,Mt CH4/yr,,347.2366183,373.231036,345.5363903,321.4043087,173.7641851,161.5993563,156.8063607,153.4107325,150.9237225,147.6725513,145.6360908,143.3405971,141.2047181,137.8118137,134.8747813,128.7761997,125.7195718,121.2588115,118.3541347,115.6947731
WITCH-GLOBIOM 4.2,ADVANCE_2020_1.5C-2100,World,Emissions|CH4|AFOLU,Mt CH4/yr,,166.378192,168.2198646,174.2535466,179.1305399,115.0211513,110.129818,107.0688012,103.9544402,102.016603,99.99883181,98.64198969,97.24075654,96.28848521,95.23960544,94.4118874,93.60689936,92.94998066,92.27099468,91.750338,91.22667369
WITCH-GLOBIOM 4.2,ADVANCE_2020_1.5C-2100,World,Emissions|CO,Mt CO/yr,,981.131,853.9280982,793.9847529,728.6735913,587.2196896,477.6162609,392.4637554,323.1162123,258.3176191,196.2176328,188.5539114,179.8974328,171.6564202,165.1933233,159.1423038,154.071155,150.0073916,147.7762682,145.129257,142.55376
